opt_feat_var,recent_best_ext_ret,vpredmean,retmean,retstd,n_updates,opt_approxkl,advmean,tps,rew_mean,opt_aux,opt_ent,vpredstd,opt_clipfrac,advstd,opt_tot,opt_vf,opt_dyn_loss,ev,ups,opt_pg,rank,total_secs,eplen,epcount,eprew_recent,eprew,best_ext_ret,tcount
36.31409,,3.1085722,3.1103106,0.14337565,82,2.0971454e-13,0.0017383636,245.01089114505356,15.820245,0.22236335,1.1579704,0.13139826,0.0,0.12946168,0.076358095,0.0076475367,15.852767,0.1846732497215271,0.014954278023990086,0.06986853,0,5582.036978960037,225.0,5888.0,2.109375,2.1,22.0,1324800.0
36.961174,13.0,3.1255264,3.1137588,0.14447574,83,2.0222474e-13,-0.01176773,240.69316213259688,15.747943,0.20533659,1.142865,0.1460374,0.0,0.13715686,-0.12683536,0.008943018,15.963208,0.09875017404556274,0.014690744759069634,-0.13463552,0,5650.107047319412,225.0,6016.0,2.203125,2.21,22.0,1353600.0
38.45012,,3.1514783,3.1318507,0.14561436,84,1.9224615e-13,-0.01962794,241.49736116438712,15.6885395,0.15000847,1.1369965,0.13425124,0.0,0.13021444,0.0011327937,0.009388871,15.631681,0.2003316879272461,0.01473982917263105,-0.00711908,0,5717.950438737869,225.0,6016.0,2.203125,2.21,22.0,1353600.0
38.638817,13.0,3.147968,3.1311522,0.15414794,85,2.0705601e-13,-0.01681571,243.607500109548,15.999199,0.1748268,1.1622895,0.15007351,0.0,0.1420149,-0.014360299,0.010092024,16.136244,0.1512252688407898,0.014868621832858154,-0.023290034,0,5785.2061676979065,225.0,6144.0,2.1796875,2.2,22.0,1382400.0
41.688755,,3.0446582,3.0385246,0.14868897,86,1.9129201e-13,-0.00613373,245.8596896402782,15.750326,0.13437273,1.1757321,0.14068194,0.0,0.12233965,-0.15542474,0.0078063305,16.50378,0.32301825284957886,0.015006084572770886,-0.16205534,0,5851.845802783966,225.0,6144.0,2.1796875,2.2,22.0,1382400.0
39.26359,12.0,3.098845,3.1107783,0.15431064,87,2.3297353e-13,0.011933274,244.4292531913804,16.808987,0.24147359,1.1373587,0.1440116,0.0,0.14093108,0.08864532,0.009996241,16.360035,0.16589277982711792,0.014918777660606715,0.079786435,0,5918.875422954559,225.0,6272.0,2.1484375,2.12,22.0,1411200.0
39.416344,13.0,3.1278565,3.1395087,0.15667044,88,1.9806138e-13,0.011652532,243.25858318446168,17.156635,0.16413504,1.1335682,0.14638574,0.0,0.1351371,0.04184767,0.009059856,16.663416,0.25599634647369385,0.014847325633817242,0.033921383,0,5986.227619886398,225.0,6400.0,2.6328125,2.71,22.0,1440000.0
38.990723,,3.2293081,3.21404,0.15566166,89,2.0680045e-13,-0.015268257,244.3629210154139,16.651588,0.16831724,1.1234449,0.14709532,0.0,0.13403538,0.08968259,0.00784903,15.946536,0.2585606575012207,0.014914729065882195,0.082957,0,6053.275435209274,225.0,6400.0,2.6328125,2.71,22.0,1440000.0
39.93669,12.0,3.2704859,3.2464023,0.14925635,90,2.1311395e-13,-0.024083927,239.853449878193,17.091118,0.19019292,1.0661057,0.15251413,0.0,0.14193869,0.004777523,0.0103815,17.35678,0.09565126895904541,0.014639492790417053,-0.004537871,0,6121.583812713623,225.0,6528.0,2.1640625,2.11,22.0,1468800.0
39.259796,,3.221624,3.191784,0.14470398,91,2.180486e-13,-0.029839871,242.78384869561424,16.38986,0.14532377,1.1273848,0.13972484,0.0,0.12780821,-0.0223144,0.0073707355,16.2442,0.21988892555236816,0.014818350140113174,-0.028557751,0,6189.067708730698,225.0,6528.0,2.1640625,2.11,22.0,1468800.0
38.815968,12.0,3.1651106,3.1398861,0.14750282,92,2.2145386e-13,-0.025224192,239.77669116874893,16.569399,0.17714891,1.1015348,0.14259529,0.0,0.13549192,0.07385959,0.010519388,16.333172,0.1562260389328003,0.014634807810592586,0.06444174,0,6257.397953510284,225.0,6656.0,2.4140625,2.49,22.0,1497600.0
41.37414,,3.1953506,3.16299,0.15754247,93,2.1153286e-13,-0.03236042,245.74018021181513,16.516138,0.12967665,1.1142596,0.1442202,0.0,0.12636083,-0.045347825,0.007967606,16.6889,0.3566761612892151,0.014998790296131295,-0.05220117,0,6324.06999707222,225.0,6656.0,2.4140625,2.49,22.0,1497600.0
41.380913,12.0,3.152722,3.1518083,0.16608556,94,2.1119905e-13,-0.0009136788,243.41828789310043,17.438423,0.18247832,1.1133957,0.15280046,0.0,0.144767,0.008276936,0.01053636,17.331383,0.2402416467666626,0.014857073235662868,-0.0011460278,0,6391.378004789352,225.0,6784.0,2.109375,2.19,22.0,1526400.0
41.028328,15.0,3.2139537,3.1956177,0.1491003,95,2.1998848e-13,-0.018336024,244.79967885115406,17.516798,0.16009063,1.1172994,0.15142217,0.0,0.13758278,0.038782023,0.009157238,17.295212,0.14852666854858398,0.014941386648630008,0.030742086,0,6458.306197166443,225.0,6912.0,2.6875,2.74,22.0,1555200.0
42.02723,,3.16976,3.1537127,0.15422568,96,2.337727e-13,-0.016047098,243.01612328774263,17.031967,0.1463105,1.1001128,0.13985084,0.0,0.1326497,-0.2246908,0.009388389,18.77925,0.26022565364837646,0.014832527056136635,-0.23297907,0,6525.725592136383,225.0,6912.0,2.6875,2.74,22.0,1555200.0
41.83622,22.0,3.1544101,3.1451252,0.15418302,97,2.2814687e-13,-0.009284866,244.46746903146868,17.618103,0.17756912,1.1012042,0.15208165,0.0,0.13736121,0.09182087,0.009687729,17.011322,0.20630216598510742,0.014921110170377727,0.08323435,0,6592.744734048843,225.0,7040.0,2.546875,2.53,22.0,1584000.0
41.06467,,3.2084706,3.1872144,0.14767037,98,2.0833975e-13,-0.021256285,243.74040466046128,17.223545,0.10997764,1.0549244,0.14666867,0.0,0.13092497,0.021178767,0.008670787,16.975773,0.21393531560897827,0.014876733682889482,0.013562905,0,6659.9637904167175,225.0,7040.0,2.546875,2.53,22.0,1584000.0
42.02405,13.0,3.1837947,3.1539578,0.13980377,99,2.3049935e-13,-0.02983692,242.40441562899977,17.216969,0.17322113,1.0918481,0.14221488,0.0,0.13900584,0.15314199,0.009036476,16.709286,0.011382341384887695,0.014795191383605943,0.14519736,0,6727.5533182621,225.0,7168.0,2.7109375,2.9,22.0,1612800.0
41.24449,,3.156275,3.1275852,0.14606124,100,2.6408026e-13,-0.02868995,242.06440811597838,16.93626,0.11664442,1.1336309,0.13544959,0.0,0.123797804,0.18459202,0.007907317,15.927449,0.28161734342575073,0.014774438971922509,0.17781834,0,6795.237783432007,225.0,7168.0,2.7109375,2.9,22.0,1612800.0
40.637707,13.0,3.1845427,3.1653666,0.13637614,101,2.429527e-13,-0.019176226,238.29994366098407,17.557228,0.1767392,1.0630692,0.1389135,0.0,0.13901778,0.123491555,0.008835415,17.307692,-0.0391155481338501,0.01454467429571436,0.115719214,0,6863.991471529007,225.0,7296.0,2.46875,2.25,22.0,1641600.0
40.54375,13.0,3.1995893,3.1629915,0.13382532,102,2.2493197e-13,-0.03659767,244.67778238605354,17.468767,0.18559468,1.058713,0.1365346,0.0,0.13252997,-0.10360248,0.009247748,17.71746,0.019265055656433105,0.014933946678836275,-0.111791514,0,6930.953006982803,225.0,7424.0,2.296875,2.4,22.0,1670400.0
41.412872,,3.146707,3.1265538,0.13939169,103,2.4627148e-13,-0.020153452,243.55559632803684,17.158598,0.13283534,1.0639329,0.12966582,0.0,0.13032687,0.047879405,0.0078115705,17.137764,0.12583333253860474,0.014865453877443655,0.041131765,0,6998.223068714142,225.0,7424.0,2.296875,2.4,22.0,1670400.0
41.890594,13.0,3.19094,3.1607144,0.14423855,104,2.4731172e-13,-0.030225415,242.89173184028337,17.449398,0.1340269,1.047219,0.14019059,0.0,0.13985817,0.02680999,0.010036979,17.331686,0.05981558561325073,0.014824934804704796,0.01782023,0,7065.67699098587,225.0,7552.0,2.2890625,2.33,22.0,1699200.0
43.257603,,3.126609,3.1079836,0.13017634,105,2.2475975e-13,-0.018625371,244.36302355060883,17.401434,0.14004876,1.085893,0.1279858,0.0,0.12796098,-0.07327126,0.009236887,18.083729,0.03374677896499634,0.01491473532413384,-0.081422254,0,7132.724778175354,225.0,7552.0,2.2890625,2.33,22.0,1699200.0
41.6659,13.0,3.091611,3.0808086,0.13319914,106,2.2714068e-13,-0.010802553,244.38124142334266,17.572014,0.17214927,1.0447066,0.1308118,0.0,0.1360377,-0.04966027,0.009459929,17.554693,-0.0430755615234375,0.014915847254842692,-0.05807549,0,7199.767567157745,225.0,7680.0,2.3671875,2.52,22.0,1728000.0
43.03221,,3.1032991,3.0801926,0.12977563,107,2.2626352e-13,-0.023106823,245.80210125411784,17.35611,0.13328515,1.0651134,0.12312883,0.0,0.12930663,0.088073246,0.007243746,17.208462,0.007214665412902832,0.015002569656623404,0.081894614,0,7266.422815084457,225.0,7680.0,2.3671875,2.52,22.0,1728000.0
43.098373,12.0,3.0912719,3.086535,0.14290006,108,2.311661e-13,-0.004736933,241.65004299923083,18.125172,0.22778717,1.0780965,0.13057886,0.0,0.1410146,-0.03331828,0.010483825,18.558216,0.026214420795440674,0.014749148132277273,-0.04272401,0,7334.223340988159,225.0,7808.0,1.96875,1.98,22.0,1756800.0
42.26135,12.0,3.162266,3.1387491,0.14169766,109,2.3778763e-13,-0.023517098,243.9716946514071,17.90958,0.1421362,1.0759288,0.13039216,0.0,0.13379066,-0.019464247,0.008020158,18.337685,0.10848993062973022,0.014890850503625921,-0.026408475,0,7401.378672361374,225.0,7936.0,2.25,2.2,22.0,1785600.0
38.418854,,3.1428475,3.1004333,0.13119778,110,2.296014e-13,-0.04241409,242.4217662227336,16.635326,0.1053766,1.0241414,0.12768514,0.0,0.1274554,-0.033030696,0.008516394,16.97104,0.05623596906661987,0.014796250379805517,-0.040522948,0,7468.963362693787,225.0,7936.0,2.25,2.2,22.0,1785600.0
41.070774,12.0,3.0684855,3.0478845,0.12944196,111,2.0232199e-13,-0.020600943,245.52503540525123,17.375126,0.17946422,0.9948637,0.12914068,0.0,0.12747627,0.075527795,0.008453387,17.127335,0.030141115188598633,0.014985658899246291,0.06806927,0,7535.693828582764,225.0,8064.0,2.0390625,1.95,22.0,1814400.0
44.555244,,3.0172012,3.0047154,0.13512796,112,2.2381368e-13,-0.012485946,243.6809565903538,17.347298,0.096278824,1.0732969,0.12692957,0.0,0.11892339,-0.1362468,0.008584461,18.496077,0.22545957565307617,0.01487310526064171,-0.14375795,0,7602.929283618927,225.0,8064.0,2.0390625,1.95,22.0,1814400.0
46.08722,14.0,2.9692879,2.9834936,0.14340433,113,2.33225e-13,0.01420561,243.9873645253127,18.23616,0.15712333,1.0830046,0.13351353,0.0,0.13201329,0.03982889,0.0068080015,18.367647,0.15255647897720337,0.014891806916828168,0.034103893,0,7670.080302000046,225.0,8192.0,2.109375,2.19,22.0,1843200.0
42.49283,,3.0519562,3.0491548,0.14315848,114,2.2699087e-13,-0.0028014006,246.40906163459005,18.093872,0.1340337,1.0518454,0.1365418,0.0,0.12529589,-0.05339296,0.010298802,18.35693,0.23398101329803467,0.015039615578283084,-0.06263992,0,7736.571363210678,225.0,8192.0,2.109375,2.19,22.0,1843200.0
44.436386,13.0,3.0587196,3.0528893,0.1429528,115,2.3015989e-13,-0.005830449,245.07169614581488,18.21313,0.1262561,1.0484612,0.13975213,0.0,0.13667889,-0.02637377,0.009411186,18.473711,0.08584994077682495,0.014957989266712334,-0.034736495,0,7803.425268650055,225.0,8320.0,2.46875,2.38,22.0,1872000.0
44.245808,,3.0980325,3.0768416,0.12467668,116,2.4734994e-13,-0.02119089,245.96396259050059,17.717976,0.14703737,1.0789897,0.123414405,0.0,0.12124713,-0.06364106,0.006210747,18.17723,0.054258525371551514,0.015012448888580358,-0.06877281,0,7870.036652803421,225.0,8320.0,2.46875,2.38,22.0,1872000.0
43.42056,22.0,3.006226,3.0022573,0.13626814,117,2.3471478e-13,-0.003968814,244.27610893817746,18.192747,0.16818376,1.0611161,0.12547497,0.0,0.1312883,0.08831585,0.007639791,17.575783,0.07175308465957642,0.014909430477183683,0.08173718,0,7937.108295917511,225.0,8448.0,2.296875,2.26,22.0,1900800.0
43.265175,13.0,2.9008906,2.8950713,0.12596443,118,2.3617444e-13,-0.0058192224,244.13562104173192,17.44659,0.1561734,1.070456,0.12197594,0.0,0.12288071,-0.015165187,0.0069318204,17.60663,0.048362553119659424,0.014900855776472896,-0.021026552,0,8004.218535423279,225.0,8576.0,1.8359375,1.85,22.0,1929600.0
42.8954,,2.8599815,2.8572385,0.13165201,119,2.2197725e-13,-0.0027431431,242.8042519475102,17.115883,0.10136624,1.0868355,0.1236186,0.0,0.11583747,0.04766924,0.0069176345,17.004852,0.22581791877746582,0.014819595455780652,0.04183844,0,8071.6967606544495,225.0,8576.0,1.8359375,1.85,22.0,1929600.0
42.68403,13.0,2.8498905,2.86208,0.12792382,120,2.2474218e-13,0.012189759,242.84233632446788,17.665283,0.22244802,1.0740608,0.121487185,0.0,0.12440868,-0.021436743,0.0080131255,17.913294,0.054201722145080566,0.014821919941678948,-0.028375808,0,8139.164403438568,225.0,8704.0,2.2265625,2.34,22.0,1958400.0
43.29334,,2.869393,2.8654852,0.12481728,121,2.2908945e-13,-0.003908082,246.43864306694107,17.228743,0.16789693,1.1045657,0.123123646,0.0,0.115243755,-0.16629483,0.0070698773,18.129192,0.14751768112182617,0.015041421085628727,-0.17226014,0,8205.647483348846,225.0,8704.0,2.2265625,2.34,22.0,1958400.0
41.909477,12.0,2.8849864,2.8852754,0.13117065,122,2.5584095e-13,0.00028913817,243.4008960947311,17.477072,0.18807007,1.0810242,0.13018075,0.0,0.12730703,0.031204727,0.0077058636,17.328861,0.05804222822189331,0.014856011724531928,0.024579886,0,8272.960300445557,225.0,8832.0,2.203125,2.28,22.0,1987200.0
44.336536,,2.841968,2.849371,0.12962678,123,2.2989447e-13,0.0074031,247.373348888215,17.426647,0.11757027,1.1096895,0.12675583,0.0,0.1164385,0.009917663,0.005816782,17.456003,0.19312965869903564,0.015098471001477966,0.005210571,0,8339.192172527313,225.0,8832.0,2.203125,2.28,22.0,1987200.0
41.10869,13.0,2.832781,2.858233,0.13759965,124,2.5066247e-13,0.025451971,242.75823561024146,18.390713,0.21735448,1.0498024,0.12648478,0.0,0.12795445,0.083210506,0.009681425,17.807993,0.13527852296829224,0.014816786841445401,0.07457888,0,8406.683188676834,225.0,8960.0,2.5703125,2.78,22.0,2016000.0
44.320797,13.0,2.8390388,2.8493886,0.13148096,125,2.6262025e-13,0.010349918,245.58484172486783,17.908806,0.13635801,1.0712457,0.12796684,0.0,0.12473826,-0.017083138,0.008461575,18.175213,0.09993547201156616,0.014989309187308827,-0.024473466,0,8473.39740395546,225.0,9088.0,2.3828125,2.54,22.0,2044800.0
42.43919,,2.906218,2.8909173,0.13241044,126,2.370596e-13,-0.015301073,244.3978852906519,16.93047,0.13059604,1.0803896,0.1285286,0.0,0.117579624,0.046480257,0.005436165,16.708775,0.211467444896698,0.014916863115884516,0.042124484,0,8540.435627222061,225.0,9088.0,2.3828125,2.54,22.0,2044800.0
42.00094,10.0,2.9384322,2.9300456,0.12744382,127,2.6248914e-13,-0.008386719,244.87097145700648,17.471298,0.15684596,1.0549769,0.13039686,0.0,0.12332941,-0.010345005,0.008652207,17.472647,0.06352609395980835,0.01494573800396768,-0.017942237,0,8607.3443338871,225.0,9216.0,1.8125,1.77,22.0,2073600.0
43.696007,,2.9504495,2.9364266,0.13101669,128,2.560464e-13,-0.01402295,242.01769326221415,17.27768,0.14642413,1.0791678,0.128017,0.0,0.116100125,-0.026143162,0.0062828125,17.3839,0.21474242210388184,0.014771587723523813,-0.031346805,0,8675.041863679886,225.0,9216.0,1.8125,1.77,22.0,2073600.0
42.82006,11.0,2.9296525,2.9329371,0.1357667,129,2.5069717e-13,0.0032846425,245.5963325069149,18.056236,0.14481017,1.0673763,0.12826855,0.0,0.13075972,-0.026097793,0.007761996,18.005085,0.07239848375320435,0.014990010528986505,-0.03279241,0,8741.752957582474,225.0,9344.0,1.8125,1.76,22.0,2102400.0
44.06975,,2.9242396,2.9198992,0.13435024,130,2.4089183e-13,-0.0043405113,244.97635908799768,17.665491,0.11369117,1.0742822,0.12751521,0.0,0.11965897,-0.07850697,0.0068975636,18.273407,0.20674341917037964,0.014952170354492046,-0.084330246,0,8808.632880449295,225.0,9344.0,1.8125,1.76,22.0,2102400.0
42.523544,12.0,2.9024878,2.905284,0.14226805,131,2.762452e-13,0.0027961005,244.19795347124366,17.968168,0.13110201,1.0384123,0.13042371,0.0,0.12872079,0.09246465,0.007883845,17.733576,0.1813795566558838,0.014904660246047587,0.08561921,0,8875.725989818573,225.0,9472.0,1.9921875,1.98,22.0,2131200.0
44.005287,20.0,2.8614504,2.8766704,0.13476337,132,2.444625e-13,0.015219909,246.59432322627177,18.3112,0.16053465,1.0741717,0.13087198,0.0,0.12555002,0.132975,0.007441325,17.824272,0.13205981254577637,0.015050923048478502,0.12660784,0,8942.167097568512,225.0,9600.0,2.2578125,2.27,22.0,2160000.0
42.651733,,2.8587801,2.8607154,0.15640797,133,2.5422587e-13,0.0019352427,245.2407610835179,17.48246,0.13969582,1.1033943,0.1435552,0.0,0.1279663,0.03824868,0.0072105913,17.573957,0.33061879873275757,0.014968308171601434,0.032141484,0,9008.974915027618,225.0,9600.0,2.2578125,2.27,22.0,2160000.0
41.533714,14.0,2.8177984,2.839325,0.1544624,134,2.6862578e-13,0.02152676,244.051773335701,17.890154,0.16610813,1.0467339,0.15762216,0.0,0.13556059,0.09481952,0.009379214,17.52313,0.2297685146331787,0.014895738118634094,0.08648704,0,9076.108211278915,225.0,9728.0,2.0625,1.92,22.0,2188800.0
43.16211,,2.8465183,2.8724253,0.14898348,135,2.5102205e-13,0.025907064,245.77705782450025,18.459745,0.12846059,1.0652418,0.14335921,0.0,0.12299015,0.14551648,0.0069460403,17.82521,0.3185022473335266,0.015001041126983658,0.13963568,0,9142.77025103569,225.0,9728.0,2.0625,1.92,22.0,2188800.0
42.603893,12.0,2.8614788,2.895634,0.15050603,136,2.5770672e-13,0.03415543,243.96476728578534,18.975409,0.15358189,1.0559981,0.14405772,0.0,0.13815926,0.15652563,0.010485997,18.572803,0.157340407371521,0.014890427690782797,0.14709564,0,9209.9274892807,225.0,9856.0,2.0625,2.1,22.0,2217600.0
46.047813,,2.8694572,2.8913007,0.13546848,137,2.59542e-13,0.021843567,243.8635261040096,18.496113,0.1110069,1.0883049,0.1328241,0.0,0.119930245,-0.059228502,0.0094828615,18.797165,0.2162439227104187,0.01488424841943418,-0.06762306,0,9277.112608194351,225.0,9856.0,2.0625,2.1,22.0,2217600.0
44.849365,13.0,2.8759656,2.900371,0.14448434,138,2.5861076e-13,0.02440551,241.1309005201702,18.713924,0.2029027,1.0876632,0.13335928,0.0,0.12894791,-0.060370028,0.007857233,19.283432,0.2034975290298462,0.014717462189951794,-0.067139596,0,9345.059105157852,225.0,9984.0,2.21875,2.38,22.0,2246400.0
42.706627,13.0,2.9448643,2.9424486,0.14229666,139,2.6263228e-13,-0.0024153308,245.21393837611907,18.029987,0.16765268,1.0426596,0.13931797,0.0,0.12690252,0.09859615,0.008196352,17.396265,0.20466309785842896,0.014966671043464299,0.09144245,0,9411.874230384827,225.0,10112.0,1.984375,2.05,22.0,2275200.0
43.472755,,2.9657524,2.9649649,0.14325558,140,2.5842252e-13,-0.00078729796,246.38216651074595,17.920856,0.12861636,1.052758,0.13885006,0.0,0.12797953,-0.12066443,0.01110941,18.614607,0.20189887285232544,0.015037974030196896,-0.13072109,0,9478.372549772263,225.0,10112.0,1.984375,2.05,22.0,2275200.0
43.839756,14.0,2.8897464,2.8901608,0.1328353,141,2.6457856e-13,0.00041430024,244.70426310654577,17.99799,0.16553473,1.0644872,0.13220799,0.0,0.123856194,-0.12379841,0.0075589484,18.98435,0.13062238693237305,0.014935562933749131,-0.13029286,0,9545.326838970184,225.0,10240.0,2.25,2.29,22.0,2304000.0
42.42482,,2.9151704,2.915653,0.14626163,142,2.6079006e-13,0.0004825506,246.98371353917847,17.815226,0.120909765,1.0771111,0.13280606,0.0,0.12444288,0.12538831,0.0058902386,17.07557,0.27609872817993164,0.015074689547068998,0.120575175,0,9611.66319680214,225.0,10240.0,2.25,2.29,22.0,2304000.0
42.24279,12.0,2.896082,2.9069366,0.14689235,143,2.6131517e-13,0.010854881,245.33529858209718,18.282112,0.15561104,1.0180162,0.14199044,0.0,0.13340032,0.087725945,0.008135682,17.997488,0.17526334524154663,0.014974078282598705,0.08060828,0,9678.44527053833,225.0,10368.0,1.734375,1.68,22.0,2332800.0
40.61856,,2.9047275,2.9140315,0.15072544,144,2.494335e-13,0.009304298,247.7283529490297,18.083767,0.12946871,1.0141248,0.14313994,0.0,0.12687136,0.11600695,0.008234708,17.33382,0.291476845741272,0.015120138729799176,0.10878637,0,9744.582229852676,225.0,10368.0,1.734375,1.68,22.0,2332800.0
43.0299,13.0,2.8978925,2.9183373,0.15321565,145,2.860856e-13,0.020444982,243.6098395642578,18.566696,0.18236983,1.0104786,0.14661598,0.0,0.13719438,-0.017254123,0.009067766,18.78144,0.19819921255111694,0.014868764621841907,-0.02531141,0,9811.837312936783,225.0,10496.0,2.0234375,1.94,22.0,2361600.0
44.732582,13.0,2.9118552,2.925621,0.14258897,146,2.7102477e-13,0.01376573,247.07311225545646,18.653727,0.11380504,1.052031,0.14135697,0.0,0.13182081,0.067056894,0.0077902377,18.554409,0.14533454179763794,0.015080146011685575,0.06031869,0,9878.149668216705,225.0,10624.0,1.8671875,1.89,22.0,2390400.0
42.14854,,2.8842545,2.8988423,0.15152575,147,2.953975e-13,0.014587829,243.64608051149617,18.091505,0.12590861,1.0212861,0.13860689,0.0,0.12424111,0.054758575,0.00709676,17.695662,0.32770824432373047,0.014870976593719248,0.0486831,0,9945.394747495651,225.0,10624.0,1.8671875,1.89,22.0,2390400.0
44.474796,4.0,2.948973,2.976313,0.15531158,148,2.6968786e-13,0.027340256,246.43719811639212,19.178837,0.18103142,1.0355299,0.14810072,0.0,0.13919444,0.07631639,0.009092418,18.765686,0.19677698612213135,0.015041332892846199,0.06825949,0,10011.878217220306,225.0,10752.0,1.7578125,1.72,22.0,2419200.0
44.640343,,2.9707177,2.9782028,0.13915429,149,3.2834429e-13,0.007485112,247.21906290778347,18.600769,0.12195142,1.034278,0.13592593,0.0,0.1222503,0.026707277,0.0074255764,18.06755,0.22819650173187256,0.015089054132555143,0.020315979,0,10078.151423692703,225.0,10752.0,1.7578125,1.72,22.0,2419200.0
42.56842,12.0,2.921831,2.9471545,0.13321336,150,2.6820026e-13,0.025323767,243.04281887564974,19.136127,0.17248058,1.0255132,0.13457936,0.0,0.1298543,0.21732476,0.00680473,17.897087,0.04979521036148071,0.014834156425515731,0.21154554,0,10145.563413381577,225.0,10880.0,2.234375,1.9,22.0,2448000.0
42.044674,,2.9087472,2.9226499,0.13046649,151,2.7719903e-13,0.013902498,247.5252651433784,18.390678,0.11147472,0.99589694,0.12877241,0.0,0.118196696,-0.04479909,0.008263936,18.498129,0.179246723651886,0.015107743233848779,-0.05206713,0,10211.75463628769,225.0,10880.0,2.234375,1.9,22.0,2448000.0
41.951714,11.0,2.952605,2.9574585,0.14192249,152,2.8804712e-13,0.0048535652,245.72133128053864,18.331331,0.1836094,1.0353624,0.1330543,0.0,0.13263312,-0.023627203,0.008275964,18.3065,0.1266235113143921,0.014997639848665688,-0.030867806,0,10278.431794166565,225.0,11008.0,1.9375,1.95,22.0,2476800.0
